           3  0.11930914595723152        18.692486688494682       0.63342079520225525        26.464016538113356        45.984868973493576     
          10   3.6306139081716537E-002   18.601547107100487       0.16529342904686928        8.1389772817492485        26.964797340333462     
          32   1.1861313134431839E-002   18.349973246455193        5.3316272795200348E-002   1.9993342906236649        20.421693433076143     
         100   4.2203776538372040E-003   18.496538955718279        1.3715349137783051E-002  0.57025333493947983        19.087000094354153     
         316   1.5339739620685577E-003   18.533595848828554        5.9822909533977509E-003  0.15686886012554169        18.698693096637726     
        1000   5.0423294305801392E-004   18.426257655024529        1.9123554229736328E-003   8.2959387451410294E-002   18.511868730187416     
        3162   1.6065686941146851E-004   18.494652807712555        6.6370889544487000E-004   6.4523726701736450E-002   18.560089312493801     
       10000   5.5741518735885620E-005   18.531450163573027        1.5424564480781555E-004   4.4229719787836075E-002   18.575956583023071     
       31623   2.8926879167556763E-005   18.453671902418137        6.7654997110366821E-005   3.6254502832889557E-002   18.490072712302208     
      100000   1.6495585441589355E-005   18.503479965031147        3.4689903259277344E-005   3.9872288703918457E-002   18.543417271226645     
      316228   1.3660639524459839E-005   18.511377688497305        1.8600374460220337E-005   4.1808139532804489E-002   18.553231254220009     
     1000000   1.7762184143066406E-005   19.060269102454185        5.2936375141143799E-006   2.1349053829908371E-002   19.081655897200108     
     3162278   1.3742595911026001E-005   10.498702060431242        1.0021030902862549E-006   1.3983450829982758E-002   10.512712366878986     
    10000000   1.3083219528198242E-005  0.23359376564621925        8.1211328506469727E-007   3.0080802738666534E-002  0.26369951665401459     
    31622777   1.4081597328186035E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000        2.8304755687713623E-005
