           3  0.11941385641694069        18.690711025148630       0.47988677397370338        26.619425877928734        45.984932046383619     
          10   3.6111041903495789E-002   18.611853729933500       0.18054729327559471        8.1130877546966076        26.964929766952991     
          32   1.0616753250360489E-002   18.331206914037466        3.7636265158653259E-002   2.0347753018140793        20.421660885214806     
         100   3.6540403962135315E-003   18.500440049916506        1.6239669173955917E-002  0.56387555599212646        19.087019011378288     
         316   1.5448108315467834E-003   18.530620861798525        5.6830160319805145E-003  0.16010613366961479        18.698685046285391     
        1000   5.0193443894386292E-004   18.419937644153833        1.7158873379230499E-003   8.9439883828163147E-002   18.511837102472782     
        3162   1.6626343131065369E-004   18.493664305657148        5.3544342517852783E-004   6.5680053085088730E-002   18.560180794447660     
       10000   5.5272132158279419E-005   18.530188065022230        1.6460195183753967E-004   4.5754220336675644E-002   18.576202914118767     
       31623   3.0316412448883057E-005   18.452533219009638        5.8114528656005859E-005   3.7927072495222092E-002   18.490692928433418     
      100000   1.6439706087112427E-005   18.510890532284975        4.6055763959884644E-005   3.5800281912088394E-002   18.546768099069595     
      316228   1.2494623661041260E-005   18.543362628668547        1.3813376426696777E-005   2.1227333694696426E-002   18.564628388732672     
     1000000   1.5281140804290771E-005   17.222212392836809        3.2853335142135620E-005  0.13637089729309082        17.358644094318151     
     3162278   1.3668090105056763E-005   26.371572908014059        1.7695128917694092E-006   3.0057597905397415E-002   26.401661459356546     
    10000000   1.4968216419219971E-005   74.316558744758368        1.0952353477478027E-006   4.6883001923561096E-002   74.363470148295164     
    31622777   1.5754252672195435E-005   8.0145530402660370E-002   8.7171792984008789E-007   5.5217634886503220E-002  0.13538994640111923     
