           3  0.11914272606372833        18.690435778349638       0.50963807478547096        26.589953705668449        45.984951868653297     
          10   3.5576727241277695E-002   18.604274556040764       0.16345522552728653        8.1387343481183052        26.964862253516912     
          32   1.0577112436294556E-002   18.335775222629309        3.8662213832139969E-002   2.0292502529919147        20.421655811369419     
         100   3.6729946732521057E-003   18.497192073613405        1.4141682535409927E-002  0.56921654194593430        19.087065905332565     
         316   1.5463866293430328E-003   18.528626427054405        5.0817131996154785E-003  0.16273180767893791        18.698750264942646     
        1000   4.9962848424911499E-004   18.420436061918736        1.4694817364215851E-003   8.9371457695960999E-002   18.512023955583572     
        3162   1.6268342733383179E-004   18.494313653558493        4.7037005424499512E-004   6.5118998289108276E-002   18.560150954872370     
       10000   5.7820230722427368E-005   18.531557444483042        1.7729029059410095E-004   4.4105507433414459E-002   18.575936749577522     
       31623   2.5998800992965698E-005   18.454447146505117        9.1925263404846191E-005   3.5826303064823151E-002   18.490440633147955     
      100000   2.3391097784042358E-005   18.507982887327671        4.0926039218902588E-005   3.6849536001682281E-002   18.544914063066244     
      316228   2.0388513803482056E-005   18.529854722321033        1.8853694200515747E-005   3.2223004847764969E-002   18.562132887542248     
     1000000   2.3685395717620850E-005   18.666558559983969        5.7518482208251953E-006   2.6127405464649200E-002   18.692754827439785     
     3162278   2.2221356630325317E-005   34.146192941814661        2.0042061805725098E-006   3.2749723643064499E-002   34.178981840610504     
    10000000   1.3664364814758301E-005   1.0193809047341347        1.0654330253601074E-006   4.7488782554864883E-002   1.0669173374772072     
    31622777   1.9919127225875854E-005   117.46143376827240        1.5534460544586182E-006  0.15882568061351776        117.62029335647821     
