           3  0.11908788233995438        18.697758827358484       0.48835258558392525        26.603796955198050        45.984840266406536     
          10   3.5928286612033844E-002   18.603656962513924       0.16805957257747650        8.1346242502331734        26.964909907430410     
          32   1.1197768151760101E-002   18.350088544189930        5.0934605300426483E-002   2.0022183544933796        20.421664629131556     
         100   4.2233094573020935E-003   18.516601655632257        1.7790008336305618E-002  0.54606825113296509        19.086998429149389     
         316   1.5479736030101776E-003   18.527135435491800        5.2280612289905548E-003  0.16404802352190018        18.698705833405256     
        1000   5.0985813140869141E-004   18.428688287734985        1.7009973526000977E-003   8.0741759389638901E-002   18.511882431805134     
        3162   1.6218423843383789E-004   18.499182969331741        5.1474943757057190E-004   6.0061376541852951E-002   18.560008034110069     
       10000   5.6356191635131836E-005   18.530709367245436        1.9116327166557312E-004   4.5311871916055679E-002   18.576304789632559     
       31623   2.8450042009353638E-005   18.452819284051657        6.3229352235794067E-005   3.8626655936241150E-002   18.491613510996103     
      100000   1.6551464796066284E-005   18.509051192551851        3.8009136915206909E-005   3.8754489272832870E-002   18.547889914363623     
      316228   1.6760081052780151E-005   18.529864791780710        1.3705343008041382E-005   3.0001666396856308E-002   18.559933111071587     
     1000000   2.3066997528076172E-005   19.351045906543732        5.4314732551574707E-006   1.7307192087173462E-002   19.368427202105522     
     3162278   2.2467225790023804E-005   26.438809048384428        9.9092721939086914E-007   1.3930816203355789E-002   26.452775001525879     
    10000000   1.3515353202819824E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000        6.2264502048492432E-005
    31622777   2.5875866413116455E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000        4.3783336877822876E-005
