           3  0.11845693364739418        18.696289349347353       0.48547854274511337        26.608352527022362        45.984854713082314     
          10   3.5522613674402237E-002   18.612251039594412       0.16425529867410660        8.1301306225359440        26.964822910726070     
          32   1.1867389082908630E-002   18.357396297156811        4.9479402601718903E-002   1.9958393312990665        20.421694532036781     
         100   3.6737062036991119E-003   18.516434449702501        1.5569314360618591E-002  0.54852347820997238        19.087054822593927     
         316   1.5382952988147736E-003   18.531081158667803        4.9088262021541595E-003  0.16044366732239723        18.698751114308834     
        1000   4.9990788102149963E-004   18.425496406853199        1.6721524298191071E-003   8.4037743508815765E-002   18.511945776641369     
        3162   1.6838312149047852E-004   18.496978923678398        4.6515092253684998E-004   6.2417238950729370E-002   18.560115598142147     
       10000   6.6190958023071289E-005   18.531121797859669        1.7138570547103882E-004   4.5100387185811996E-002   18.576537448912859     
       31623   2.7090311050415039E-005   18.453482273966074        7.1961432695388794E-005   3.6607943475246429E-002   18.490290272980928     
      100000   2.0090490579605103E-005   18.507822468876839        3.5729259252548218E-005   3.6218013614416122E-002   18.544115614145994     
      316228   1.3746321201324463E-005   18.525200244039297        1.7028301954269409E-005   4.1858267039060593E-002   18.567105401307344     
     1000000   1.4051795005798340E-005   19.220275826752186        6.2957406044006348E-006   1.9592959433794022E-002   19.239900685846806     
     3162278   2.5749206542968750E-005   10.242875460535288        1.1548399925231934E-006   1.3987440615892410E-002   10.256932113319635     
    10000000   1.6696751117706299E-005  0.66012977808713913        9.7602605819702148E-007   4.7665905207395554E-002  0.70783696696162224     
    31622777   1.7989426851272583E-005   0.0000000000000000        0.0000000000000000        0.0000000000000000        3.2875686883926392E-005
